,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1,1,35.0,40.0,40.0,50.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,45.0,35.0,35.0,40.0,40.0,40.0,40.0,40.0,40.0,35.0,40.0
1,1,2,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,50.0,50.0,35.0,25.0,25.0,30.0,40.0,40.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,30.0
2,1,3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,30.0,30.0
3,1,4,30.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,,,50.0,40.0,40.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
4,1,5,50.0,50.0,40.0,45.0,35.0,35.0,30.0,10.0,25.0,30.0,30.0,25.0,30.0,30.0,30.0,25.0,25.0,30.0,30.0,25.0,25.0,30.0,35.0,15.0
5,1,6,15.0,15.0,15.0,15.0,15.0,15.0,40.0,15.0,35.0,15.0,15.0,15.0,15.0,40.0,40.0,45.0,40.0,45.0,45.0,40.0,20.0,15.0,10.0,10.0
6,1,7,10.0,10.0,10.0,9.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,15.0
7,1,8,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,15.0,15.0,15.0
8,1,9,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,12.0,15.0,15.0,15.0,15.0,15.0
9,1,10,30.0,30.0,30.0,15.0,35.0,15.0,15.0,15.0,15.0,30.0,30.0,30.0,25.0,25.0,25.0,35.0,35.0,35.0,45.0,45.0,45.0,40.0,45.0,45.0
10,1,11,45.0,40.0,45.0,40.0,40.0,35.0,15.0,20.0,12.0,9.0,10.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,10.0,8.0,8.0
11,1,12,8.0,10.0,10.0,15.0,35.0,45.0,45.0,35.0,40.0,35.0,35.0,40.0,30.0,15.0,15.0,15.0,40.0,40.0,40.0,40.0,35.0,40.0,40.0,40.0
12,1,13,40.0,40.0,45.0,45.0,50.0,50.0,50.0,50.0,45.0,45.0,,,45.0,45.0,,,,,,,,,,
13,1,14,,,,,,,35.0,15.0,15.0,30.0,30.0,,,,,,,,,,,,,
14,1,15,,200.0,200.0,190.0,190.0,200.0,200.0,25.0,25.0,30.0,40.0,40.0,40.0,40.0,40.0,40.0,35.0,35.0,25.0,25.0,15.0,12.0,12.0,12.0
15,1,16,15.0,15.0,15.0,30.0,25.0,30.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0,30.0,30.0,30.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
16,1,17,15.0,15.0,15.0,15.0,15.0,10.0,12.0,8.0,15.0,15.0,35.0,35.0,35.0,35.0,25.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,35.0,35.0
17,1,18,35.0,35.0,35.0,15.0,30.0,35.0,35.0,35.0,35.0,35.0,40.0,40.0,40.0,50.0,50.0,50.0,45.0,45.0,45.0,45.0,45.0,40.0,40.0,40.0
18,1,19,40.0,40.0,40.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,
19,1,20,,,,,,,35.0,35.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,35.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
20,1,21,30.0,30.0,30.0,30.0,30.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,50.0,35.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
21,1,22,30.0,10.0,9.0,5.0,4.0,5.0,4.0,6.0,7.0,8.0,12.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0
22,1,23,10.0,10.0,10.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,10.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0
23,1,24,10.0,10.0,10.0,25.0,25.0,25.0,30.0,25.0,25.0,40.0,25.0,25.0,25.0,25.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0,35.0
24,1,25,35.0,35.0,35.0,35.0,25.0,30.0,30.0,30.0,35.0,35.0,30.0,30.0,30.0,30.0,35.0,30.0,30.0,30.0,35.0,30.0,30.0,30.0,35.0,40.0
25,1,26,40.0,15.0,15.0,15.0,15.0,15.0,15.0,5.0,5.0,5.0,6.0,7.0,5.0,9.0,10.0,10.0,25.0,25.0,25.0,25.0,25.0,30.0,25.0,30.0
26,1,27,30.0,25.0,25.0,25.0,25.0,,,,,,,,,,,150.0,150.0,150.0,200.0,200.0,200.0,200.0,30.0,30.0
27,1,28,30.0,30.0,30.0,30.0,30.0,25.0,30.0,30.0,30.0,25.0,25.0,30.0,30.0,25.0,30.0,30.0,30.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0
28,1,29,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,40.0,35.0,35.0,35.0,35.0,35.0,35.0
29,1,30,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,40.0,40.0,40.0,40.0,40.0,40.0,45.0,45.0,40.0,35.0,40.0,40.0
30,1,31,40.0,40.0,40.0,40.0,40.0,40.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0
0,2,1,30.0,30.0,30.0,30.0,30.0,5.0,10.0,15.0,15.0,10.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,30.0,30.0,30.0,25.0,15.0,15.0,15.0
1,2,2,25.0,25.0,25.0,30.0,30.0,30.0,35.0,35.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0,30.0,30.0,35.0,35.0,40.0,40.0,40.0
2,2,3,40.0,40.0,40.0,40.0,40.0,40.0,40.0,30.0,25.0,25.0,,,,,,,,,,,,40.0,40.0,35.0
3,2,4,35.0,25.0,25.0,15.0,15.0,40.0,25.0,30.0,30.0,30.0,,,,,,200.0,200.0,,,,,,,
4,2,5,,200.0,200.0,200.0,200.0,200.0,200.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,50.0,50.0,40.0,35.0,35.0,40.0
5,2,6,40.0,,30.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
6,2,7,30.0,30.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,,180.0,180.0
7,2,8,,,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
8,2,9,30.0,30.0,30.0,30.0,30.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,
9,2,10,,,200.0,200.0,,,,,,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
10,2,11,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,180.0,180.0,170.0,25.0,25.0,30.0,160.0,160.0,180.0,180.0
11,2,12,160.0,140.0,140.0,140.0,150.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0,8.0,30.0,30.0,70.0,30.0,30.0
12,2,13,30.0,80.0,80.0,80.0,80.0,70.0,45.0,70.0,45.0,45.0,120.0,70.0,70.0,50.0,40.0,40.0,,100.0,100.0,100.0,100.0,100.0,120.0,120.0
13,2,14,120.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,40.0,40.0,35.0,35.0,35.0,8.0,5.0,10.0,10.0,10.0,10.0,45.0,10.0,9.0,5.0,8.0
14,2,15,12.0,12.0,15.0,15.0,15.0,12.0,9.0,9.0,12.0,12.0,15.0,12.0,15.0,25.0,30.0,30.0,35.0,35.0,35.0,30.0,30.0,30.0,30.0,35.0
15,2,16,35.0,35.0,35.0,30.0,30.0,30.0,30.0,30.0,30.0,,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,15.0,30.0,35.0,35.0,30.0,15.0
16,2,17,30.0,30.0,35.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
17,2,18,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,10.0,10.0,10.0,35.0,35.0,35.0,35.0,35.0,35.0,30.0,30.0
18,2,19,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,
19,2,20,,,,,,,,,,,,,200.0,,,,,,,,,,,
20,2,21,,,,,,,,,,,,,,,,,,,,,,,,
21,2,22,,,,,,,,,,,,,,,,,7.0,10.0,,,,200.0,200.0,200.0
22,2,23,200.0,200.0,,,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,9.0,200.0,
23,2,24,,,,,,,,,,,,,200.0,200.0,100.0,,,200.0,200.0,100.0,200.0,200.0,100.0,100.0
24,2,25,100.0,100.0,100.0,100.0,100.0,100.0,200.0,200.0,200.0,30.0,30.0,30.0,40.0,25.0,25.0,20.0,30.0,25.0,12.0,12.0,12.0,12.0,12.0,12.0
25,2,26,12.0,12.0,12.0,10.0,10.0,10.0,10.0,12.0,12.0,15.0,15.0,15.0,15.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0
26,2,27,35.0,35.0,30.0,30.0,30.0,30.0,35.0,35.0,30.0,40.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,30.0,30.0,30.0
27,2,28,30.0,30.0,30.0,30.0,30.0,30.0,40.0,40.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,40.0,35.0,25.0,25.0,30.0,30.0,30.0,30.0
0,3,1,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,30.0,30.0,30.0,10.0,25.0,25.0,25.0,9.0,3.0,5.0,3.0,4.0,7.0,7.0,7.0,7.0
1,3,2,7.0,7.0,12.0,10.0,10.0,10.0,20.0,25.0,25.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0
2,3,3,25.0,25.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,190.0,180.0,180.0,20.0,20.0,20.0,25.0,30.0,30.0,30.0
3,3,4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0
4,3,5,10.0,12.0,10.0,15.0,15.0,12.0,12.0,10.0,10.0,10.0,10.0,30.0,200.0,200.0,200.0,200.0,200.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
5,3,6,180.0,180.0,180.0,180.0,15.0,160.0,15.0,12.0,12.0,12.0,150.0,150.0,25.0,25.0,25.0,25.0,25.0,35.0,35.0,30.0,30.0,30.0,30.0,30.0
6,3,7,30.0,30.0,15.0,15.0,15.0,15.0,15.0,35.0,35.0,25.0,25.0,30.0,25.0,30.0,30.0,30.0,30.0,35.0,30.0,25.0,25.0,25.0,25.0,25.0
7,3,8,15.0,25.0,20.0,20.0,20.0,13.0,15.0,15.0,15.0,15.0,15.0,25.0,25.0,30.0,30.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,30.0,35.0
8,3,9,35.0,30.0,25.0,25.0,25.0,35.0,35.0,30.0,30.0,30.0,25.0,20.0,20.0,30.0,30.0,30.0,30.0,30.0,180.0,170.0,180.0,,,
9,3,10,,,,,,,,,,,,,,,,30.0,30.0,30.0,,,,,,
10,3,11,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,180.0,35.0,35.0,35.0,35.0,35.0,35.0,15.0,15.0,15.0,15.0,15.0
11,3,12,10.0,10.0,13.0,15.0,5.0,4.0,7.0,5.0,5.0,5.0,5.0,8.0,10.0,10.0,10.0,10.0,10.0,25.0,20.0,15.0,15.0,15.0,15.0,15.0
12,3,13,15.0,15.0,15.0,15.0,15.0,15.0,15.0,20.0,20.0,20.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,10.0,10.0
13,3,14,,,,,,,200.0,200.0,200.0,200.0,,,,,,,,,,,,,,
14,3,15,,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,40.0,40.0,40.0,40.0,35.0,30.0,30.0,40.0,40.0,40.0,30.0
