,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
27,2,28,17,17,17,14,23,21,9,7,7,8,8,7,23,25,24,24,24,24,28,28,28,29,29,31
0,3,1,28,28,28,28,27,27,27,28,29,32,31,32,32,32,31,32,32,33,33,32,29,33,33,33
1,3,2,29,34,35,1,36,35,10,13,14,3,2,36,36,36,36,33,32,32,28,23,19,18,18,17
2,3,3,19,16,13,12,11,13,22,15,9,34,26,6,23,31,7,22,29,21,30,33,25,26,22,18
3,3,4,19,19,22,21,13,15,20,21,30,33,3,30,31,31,33,30,4,4,8,17,21,22,23,24
4,3,5,22,25,27,27,25,30,26,29,29,27,27,30,36,12,8,8,8,7,7,9,11,10,11,12
5,3,6,12,7,8,8,8,9,7,8,8,7,7,7,7,7,8,8,10,10,9,11,10,10,10,10
6,3,7,10,9,10,9,9,10,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,8,7,7
7,3,8,7,4,2,1,1,36,35,34,35,34,33,34,34,33,33,33,34,33,33,33,33,33,34,33
8,3,9,34,32,34,34,36,35,34,35,33,33,32,32,32,26,29,23,28,31,30,19,19,18,18,18
9,3,10,19,19,20,20,20,20,20,20,24,28,31,30,30,30,31,29,29,31,25,21,21,21,21,22
10,3,11,20,20,20,19,19,19,19,17,11,2,2,2,36,35,35,36,32,33,25,17,18,16,18,17
11,3,12,17,18,17,16,17,17,17,15,10,3,4,3,4,3,2,1,2,1,5,8,18,16,17,15
12,3,13,16,17,1,9,9,13,10,13,35,7,3,5,3,25,10,7,6,7,2,23,5,20,17,17
13,3,14,17,14,12,16,11,19,17,25,31,32,2,3,3,3,4,4,3,1,11,31,12,26,12,13
14,3,15,14,11,9,6,9,2,21,22,22,21,22,22,23,22,23,25,24,27,28,31,30,32,33,36
15,3,16,32,33,33,33,1,1,5,11,8,10,10,10,9,9,9,8,10,9,10,10,10,10,10,10
16,3,17,10,11,10,10,9,10,10,9,10,9,8,9,8,8,9,8,7,8,9,10,17,12,13,16
17,3,18,19,18,16,16,9,11,10,6,10,10,1,1,36,34,35,31,1,33,3,32,36,30,10,3
18,3,19,31,6,2,7,29,27,27,28,26,29,28,27,25,28,27,27,23,10,9,9,10,10,10,10
19,3,20,10,10,10,10,10,10,10,9,9,9,9,9,9,10,9,9,9,9,9,8,8,8,8,8
20,3,21,8,7,7,7,7,6,6,6,6,6,5,5,3,3,1,36,34,36,34,33,34,33,33,33
21,3,22,32,34,33,36,33,34,34,34,34,32,35,34,36,32,30,30,32,29,31,29,31,22,19,20
22,3,23,20,20,20,19,20,19,19,20,23,32,29,29,30,30,28,28,27,28,25,21,22,21,22,21
23,3,24,22,22,21,22,21,21,21,21,26,27,30,30,31,30,28,28,28,28,25,25,22,26,23,24
24,3,25,25,23,24,23,21,30,23,23,27,30,29,30,30,30,30,30,28,28,30,22,17,2,9,9
25,3,26,10,25,9,23,23,18,8,20,33,33,33,33,31,33,31,33,32,28,27,24,25,22,23,24
26,3,27,22,19,18,20,20,19,19,18,29,32,33,34,33,30,30,30,29,29,28,22,20,27,8,13
27,3,28,14,13,21,13,25,8,10,9,5,3,4,3,4,3,4,4,5,5,6,6,8,25,17,18
28,3,29,15,17,15,18,16,18,16,2,1,3,1,1,4,32,32,33,31,30,35,27,17,26,19,2
29,3,30,5,7,6,10,7,8,8,9,10,9,9,8,7,7,7,7,7,8,9,9,9,8,10,10
30,3,31,10,10,9,9,10,10,10,11,34,33,5,6,6,6,6,6,1,26,26,21,26,18,32,10
0,4,1,21,15,19,18,14,17,16,23,4,4,4,4,4,3,4,6,6,5,4,9,34,6,9,27
1,4,2,7,12,16,17,2,15,16,0,7,4,3,4,3,2,36,2,4,36,33,3,6,26,8,2
2,4,3,22,17,12,17,35,14,30,10,5,6,4,4,1,4,3,35,3,4,7,2,8,12,29,11
3,4,4,15,14,18,20,14,7,4,10,32,2,6,6,13,3,3,3,3,5,11,8,8,8,8,8
4,4,5,8,7,9,9,8,8,7,7,7,7,8,8,6,6,5,4,4,1,36,27,23,26,15,13
5,4,6,16,29,29,30,31,31,32,33,33,32,32,30,30,29,31,30,30,30,31,31,30,30,31,31
